0,1,2,3,4,5,6,7,8,9
117.85413466030056,67.20742142290753,175.47327393008047,179.97219555255597,169.84893567372134,178.38507194310222,1.5188519772058522,5.9724901081585235,138.45690611830295,131.51961881967748
117.8590971236378,67.17544626617796,175.4333868851914,179.93643680791115,169.78626151506958,178.2611960731378,1.4626399238333023,5.876802219007644,137.9827027001297,131.4037732666747
117.86817051870278,67.12916477416842,175.3958827001493,179.84784658560682,169.70115686012366,178.2328323016156,1.2955826560375892,5.595278846395663,137.37712990255056,131.69343436859197
117.81319786882973,67.11363320770477,175.49184008642936,179.73440489922936,169.4511853269599,178.22798109822037,1.342081443349415,5.416252542609239,137.27335688473906,131.56163830584603
117.77343748761736,67.13928093760666,175.4862485113757,179.71044216940527,169.45148383688436,178.13861341172188,1.3856831289560285,5.349772319559399,137.38759076639224,131.88061924810003
117.66782785785055,67.15412997806459,175.44725019922186,179.70760325243236,169.40926457883637,178.07617079346076,1.5125275108630973,5.263486012667255,137.45910464442136,131.5874132657548
117.61591996060238,67.18970267450118,175.5588191191101,179.59867974844482,169.09272220499932,177.96581060314216,1.5193798476472435,5.158903587944767,137.5493019160344,131.7419261800382
117.54572448001115,67.2282746310288,175.63016749510214,179.48752381870585,169.04746630539177,177.88806521154544,1.6099911632721504,5.112081562401095,137.76583564706812,131.74086217213687
117.51459761547076,67.22311540176933,175.65577757807662,179.47720851137618,169.10364545275993,177.94787351171595,1.6035935279622537,5.037530391481724,137.53988724699784,131.2795626386928
117.51621542461521,67.20726030307692,175.74070836536794,179.48219235491732,169.1611896675937,177.95340765591692,1.6044909759140151,5.036623956307424,137.5497070038352,130.85372475614489
117.4233770670273,67.19706652413562,175.7265540424777,179.5045700780063,169.2025231219487,178.00368848195976,1.5650220014860465,5.015240064147056,137.33392550041654,130.6331600747042
117.34262075985366,67.14967885564421,175.77435349644907,179.44818853922945,169.15714288832984,178.22704233979613,1.5852507982888693,4.8542446181502585,137.2990700880578,130.58639110241901
117.1884571409088,67.05838766264156,175.79706711787793,179.37834855895326,168.9798041292649,178.43416610502996,1.6039622828701436,4.843650172757028,137.3480760974005,130.25210992507948
117.07399135866224,66.92463439862955,175.90724349471697,179.1711872772704,168.9409647281145,178.32962526217247,1.691157340036553,4.836641335864251,137.46448787712055,129.926891607323
116.98481437996742,66.864766995607,176.0078945698962,179.05803037035597,168.89882417226485,178.34701206192628,1.7876448839803794,4.791168715623984,137.63990126201884,129.77456161459122
116.97564091983311,66.80814053622171,176.04584587198465,179.02969628970797,168.88451948482077,178.32947238542974,1.7864765011932953,4.769746885155044,138.00071695993176,129.8614117246263
116.9547294295773,66.79252859226317,176.0577005236856,179.02597067668827,168.88880125503968,178.3248008501908,1.6893544039892971,4.770140056529375,138.1472802538403,129.85209805755852
116.9345966088247,66.71823362133021,176.1414963230959,178.96320683706577,168.92786688160547,178.2497126261794,1.5833305531162603,4.873681831828293,138.45995856982708,129.9487290531924
116.94173559580969,66.70917814000276,176.16637546958663,178.95067864137596,168.95358843037047,178.2416633251968,1.5518665419961397,4.989833411360077,138.64387577959874,130.0477130982494
116.9829682997233,66.69978345276762,176.20863933962787,178.92682872980626,168.96098778934507,178.16750334600542,1.4637496797877512,5.133397859362475,138.3873822001534,129.95685453723064
117.0120197151155,66.71072363387957,176.28356279003995,178.8986913247597,168.9735085087707,178.13992066021416,1.2203785151697786,5.156435382679362,137.81901226316532,129.88059952481746
117.03519023873002,66.71564859895781,176.38746111554892,178.90269827304496,169.10633872196507,178.12574956304726,1.060154187806343,5.2070325069795524,137.81511463698376,129.8420023830795
117.06650321202548,66.64356605367865,176.3905265866053,178.8954634986058,169.11368766464062,178.1022467627086,1.012870460389171,5.4489296694458655,137.96202110017416,129.43698551665938
117.15678153555511,66.60053250305431,176.4200311477096,178.8440671751826,169.14333250644873,178.0019273549231,0.5217917863451884,5.4563580226920285,135.8535999070915,129.34872052555792
117.27634117499393,66.65099759203035,176.36766061185142,178.94176114537572,169.02662808426956,178.03749375106386,0.3580679369680063,6.026481668004977,132.08788915128977,128.33833040468951
117.36126787800686,66.67208755729344,176.37372185576297,179.16497266642753,168.9605679079275,178.43282244366702,1.7512242665169568,7.219531010421277,129.1401892550811,125.18508177682848
117.52403875014454,66.62492690242553,176.26365074049053,179.32176343925272,168.58251171072067,178.7566248047429,4.672512661969442,8.460773152296547,124.52823642441055,124.57558147186403
117.27653170870165,66.47546012407565,176.53874763445697,179.19370050254813,168.6460188052968,179.2352943036948,8.833398628993553,12.08896813762698,121.65649664237557,121.20550264828466
116.93789849274903,66.08979409892238,177.14206643458462,178.59653096344013,168.49603088559846,179.2967067620773,17.02406266988221,17.678541999024212,111.97217067865301,113.31331489268554
117.60579799266863,65.47119281333937,177.73667286540228,178.2157780001384,168.33584066260462,179.18680618485297,22.351457752523164,24.797474321756916,99.6356402032921,102.54779368247046
118.43244584854767,64.53157436181914,178.89997203099276,177.69468798495282,168.23617048690807,178.85134143972758,30.596705551730203,26.74102548272362,85.73028826956414,95.52882165430428
119.23042828602802,63.843315994035144,179.7255466743881,177.6433206511591,168.14006585063413,178.71676441027049,32.7511458486527,28.126803968712466,76.67977144709215,77.34336639333752
119.8121365513078,64.49831491387265,179.8889813789136,177.369880857386,168.40829935575937,179.08878141757415,32.690283584756045,20.803530988524898,61.25520211142262,72.36884077591336
120.06426067502798,66.43410634473867,179.4858077350766,177.5090944925794,169.00294614940972,178.59981422546036,22.930731596684666,0.2934565748406379,32.03461371687179,72.92897668970328
118.98241681367145,71.64899600708851,176.80316142791392,178.0832862760397,169.5344860015449,177.9139925392498,15.530426309872404,34.27988017506293,0.5773671463527,86.55179697214088
116.90340455359993,73.7199184369695,175.18349874298093,179.00430957718555,171.356148082143,177.87862029934217,0.38046385340448613,54.96605755232465,0.13654795578128834,71.1016252233524
115.79529795911776,75.58981423167822,174.234051678386,179.4437411846689,172.64417654364806,177.7255971965863,33.62177825861472,62.97354204674394,33.343551988342874,114.57427355958805
113.41408509159479,79.19256073866967,174.30088264486483,175.4054637147724,175.02139036228306,172.1557370597444,45.85048381799355,77.68899307023099,67.55814217373404,116.25383682747427
116.54429447512058,77.68082440286828,176.04741901174174,163.79374617621622,178.36268970413295,139.56192085315482,156.16534617258185,89.58763527606781,178.49964580615062,102.50824977485695
119.61990506141905,76.16826322799064,176.2438448356313,155.64962208849775,178.32357024598895,119.7390646408175,169.94127125363542,124.66410349261204,134.24519064854104,133.48649594289253
118.71573861062015,73.33953537598791,176.61547220024423,152.32603541919013,179.1960570933362,116.56287642278406,169.37439785187638,150.68213203939268,140.11024915067821,162.55904279315297
119.04700475821859,73.6005216114959,177.20978111352258,140.77041566027623,177.22498349036567,103.76987023951682,171.29768239443257,156.7430006599404,147.7517706443612,174.4942102224144
120.84008934073772,74.02047804636531,177.67177504811835,138.99897165767237,175.37463838981213,105.73843909742055,172.49966524838786,156.61954769948983,149.60312948845583,179.99507715056896
120.52863280432047,74.59454551178686,178.57622651924373,133.10635673472638,175.13286648592322,97.92651396471217,174.18368006211668,152.89359315574148,152.42669970003726,174.78303898737403
119.95755375368745,75.46051849845772,178.80641126717597,129.14035082506865,175.61652868995614,91.48048147947577,174.68910651872017,150.5046508680141,153.89339874493007,167.47055829315298
119.67450897797212,76.27658217197225,179.47776589345025,129.82687577247938,175.6551880893906,91.773329089475,174.74949099514185,150.30975163529408,154.50775956162295,164.71051970777654
117.975242082602,77.69086633595583,179.4206869705066,128.49986512463235,175.0779358929601,92.86700624253342,174.23193881651417,149.84182291530823,155.73131044959615,163.64529403576034
116.79431162471235,77.65464513100883,179.08024756162015,127.84020241648659,174.92080741477108,91.55024015055096,174.701896804296,149.68914553756295,157.8549390767217,164.2141177374647
115.17858190456298,77.34473134937744,178.90728395794378,127.13530757323605,174.8071638487343,89.9388547589869,175.59679218884915,149.68510758948423,160.47701474968102,165.19272677928262
112.8275665842841,77.41062947926339,179.01951753850133,126.91392630905484,174.50321605125765,88.51818432730448,174.90998202165974,147.00663576614383,159.81841137941578,162.21502803346323
111.27734907552431,76.41351930756576,178.50220341376846,126.99514221372166,173.8237422322027,88.37940724611957,171.4676848747531,145.95491796696948,151.54701957953918,162.00468225613847
111.17682893280448,76.89698440139992,177.32470262635195,124.46212918585069,171.92965641426443,86.08801920874123,176.1375249699582,148.60087284366256,163.31359139512304,164.74429971521656
111.5691387907092,77.21401720318303,175.2234335812773,121.13954920704155,168.38543534730385,80.96771739561541,179.5296856235084,154.7082348800689,164.84237767079134,171.57133717833693
111.15016254063771,76.98273250741798,173.28672540133908,117.73095937007741,164.58977110330878,74.37800517793016,179.6919750335404,162.78766021350063,163.3881909649655,178.03994071987702
108.89975753838075,78.7094785311786,170.20523705327122,117.74177605146448,160.79564911903722,72.01990741983235,176.85676289150177,172.01433797826658,162.75454921978368,170.56305655069986
108.6181176697311,78.92578084155612,167.0514262783104,117.40811058019041,157.7785691010688,73.28862355607492,173.58539794675127,176.61503101811616,160.39140698084785,164.45295014407114
111.20819841459407,76.60006643697498,164.26751562483756,118.8158840613487,157.0196336231406,75.90052528438525,168.58719555697377,176.01292789807135,162.0814181929292,167.79571199853225
112.26352888593782,76.63014798881471,160.39246296517112,118.4027434640016,149.08002835394404,76.28838089968008,167.51940882083807,176.4756641179533,161.24598275632837,170.62591996159892
114.32513346023514,77.3643267600184,158.14390197328532,118.532957573056,145.98749164398828,77.38031720983565,165.562487187315,177.28070025925865,163.98384220910617,168.29570325188797
115.1025984960034,79.96697132869207,158.48758924115052,117.59198884913484,146.7077772314131,80.2335603338745,165.6671844760156,179.25330662156705,163.88881266770323,163.53791134678383
115.07351414156348,84.8424490464614,158.6355684749541,117.18310718703177,147.4738491252513,85.03959833748479,165.63856717808554,175.9278735138742,163.95596064431558,160.27864663332855
116.10929381534879,85.6159199433504,161.88402507405718,119.69883252665657,154.14334742243597,89.77999643568393,166.09976547675782,175.46567169846665,162.34196906660844,160.17292340916197
117.80147371516726,89.0436917304117,164.17300634477024,120.62238043637038,157.65530594522676,89.45631126146708,166.59988996402666,175.4733765492084,161.38651751230532,160.84720037082272
116.00798336975451,91.93071276178479,166.15400010237715,120.56545605793885,159.97099565645144,84.9412860162031,167.7742736206457,176.93947673965727,160.71619258855975,162.52269403445968
116.17996842704453,92.81006352010094,169.65023525225357,120.7147390331907,165.09521116555706,83.31987792809218,168.19705421677534,177.55435954040652,163.26952518479894,164.7103723769032
116.3771115299637,92.40806137850598,172.39698642064818,120.56970105136978,168.35208433612812,82.92888695446146,167.94580065499576,177.87805882970284,165.70720774085717,164.76828022356295
116.38982950225116,92.84666721132142,174.65044497336777,116.98952802404033,170.8015882632037,76.89134735554666,168.570759998166,179.02434149041832,167.36323426278898,166.89548462697007
116.58069343352985,92.85718314941309,175.22709681145753,112.95603273689801,170.4752378915642,71.99423756091187,170.48601973454603,179.7661035063653,166.14692506051136,167.7190794462432
115.81121134038011,91.92331035259586,175.96535257298694,110.00039406969748,170.27635266381841,70.55790103784057,174.87768516886445,179.37091341022204,159.22616660695144,168.10562733654518
113.094807022678,87.83875078773767,174.36741434082697,106.53679384799568,170.36252806090778,72.29853945914977,175.8342464974325,174.6306800328339,154.07254458093814,170.88608078412136
111.36823265649929,86.83002798662189,173.53918788401992,107.85709597950432,169.8567473325271,78.27570591392254,129.4239917915417,172.52509889397038,79.16481872922753,171.70170508864126
112.14297813167362,84.86003506305836,174.89682981559633,109.75991204658294,171.35473515524959,81.12584857068225,175.48309961654147,172.63415686253163,159.0485959874391,170.2292446478864
112.12009881866622,83.7409400393522,174.58177170539608,109.57958323845381,170.94811390516637,80.94862503644782,177.04651421468236,173.2784303939056,156.8620884517928,168.6063468731019
113.17596580873695,81.32711806500556,174.17061627301857,112.59158456527243,170.34239134191614,86.78839902983964,178.43056165091656,174.19951328705156,155.25893659440266,165.3693939098778
113.58647474191919,79.24334762434107,175.1039801364797,118.79869344877778,170.60813943559978,92.73745661063151,179.33605169864796,174.73525274594317,153.87573518180275,162.73258338492755
113.9568047783497,77.7305827731753,175.70621535742865,128.32429534544687,171.17472535817143,106.64707371717776,179.42887966415,177.98033861082,153.86082289418786,155.90673471191272
114.38203963738194,76.55434115628977,176.86037117933336,137.0884627141851,173.3480976132134,117.3088183176879,178.33219158336146,178.93174158030962,155.0390218598955,149.33073964072648
114.17055262485526,76.31042720192,178.22799616886118,143.91846833231403,176.34009181665715,124.40906270614374,178.00383245962726,177.61480396591256,153.39178628513181,146.7701817832138
113.80968026684819,76.81382724199834,178.28694649837306,156.17694988988794,177.45232921107777,146.24478838370177,178.57492206998432,173.53003983236263,152.01556743062247,143.13973919397262
115.364089413033,77.79027014163837,173.86000372105764,168.40622380845207,179.48433263793504,167.10855573097572,179.82794840235815,167.33521681927022,151.25106216812037,134.54494715711826
116.63671503733703,75.58330233456871,172.52217871714956,171.4085478082562,179.93483233696966,170.5920003598435,179.4561493416702,168.37989997309919,150.34856754608447,133.8733084499969
116.05799216518028,75.54467352514683,171.53947773877087,175.11901243500455,177.86285853150238,171.93006480899436,177.53841726579614,165.0884831116495,146.91026207429573,128.77799324831776
117.04322470664864,70.61331742564533,178.39787038107107,178.31233793516995,162.28484064883892,179.55253597069836,176.42038322452095,157.8264318777416,140.86856691759107,114.12747096557564
117.53681806658868,67.7840170502852,175.99255620173614,178.26787593560445,152.06379714724488,178.7430621520569,169.9027390385218,159.04222151261908,133.88920283740237,118.8982793322655
116.69460219682936,66.22347703250017,174.73491334214384,179.84791423884292,147.91997613611997,178.2308310960696,164.04789680747862,158.50243336566004,132.76523516484306,121.75334095764306
116.59617309647768,66.75903355827317,172.4098014427114,178.24073616424965,142.43309938671297,177.3583818298864,158.73455576539837,159.3490796916922,131.9584954591564,127.0173272438499
117.71555393981669,67.46743044428523,175.76571293818583,175.69111682681728,166.1932677304438,175.0805641249851,155.44074140299358,159.53035630358627,124.98769827215978,128.04915195579636
117.0568535118704,66.85315700969596,177.9208235788453,174.6721429432798,179.50250157512247,174.3681685784055,155.49993702617752,157.18540211894813,124.80784255221548,126.43253586875976
115.92378105339294,68.08991461086949,169.23736564464795,176.7109309670872,145.0907280370613,178.49216538640113,179.0398380682616,166.5095062684174,155.6630066175475,141.08387731603995
113.79934383282455,67.15593155702271,154.04071314225672,179.27262950590182,115.07674656784651,171.94613759514775,126.65761828355593,179.67682418851714,142.3242842919343,165.16925544390102
111.52800151243653,73.82381751917279,148.07667027964527,175.38552089978188,102.55866197462069,170.51618641732466,117.48459386795076,173.34353216881792,130.98895761024147,170.7362279353142
107.85633188516971,77.20714508184327,147.1727519273312,174.2856220000389,104.08973268093223,168.8501545906685,119.42187797739032,174.40972838788088,135.23854339364024,156.16117842284018
100.35265410776158,86.43977538636406,162.3284803502772,175.5585242609534,131.09138361468712,164.08548118284403,115.8515384368699,155.29548107830382,135.6752192452938,139.18641149114418
99.35906484001393,86.49537508746597,167.78860620532666,176.79746499023267,136.11999356278966,163.3414520423506,110.90473778855824,148.36308520964042,131.71105166208986,141.4619397050635
95.48296891414856,93.11774827174713,170.8516964053345,174.82178946603236,139.6010231655341,164.38480146197386,109.74844940029763,134.93013019220643,129.17710318820494,147.205698146576
95.76908512415501,93.79195487890594,172.39134634480246,174.5431913188676,146.62756297010506,162.54008402348836,110.04382208968866,121.55067481128472,121.55645218013757,138.35629204887772
92.42480872745523,92.2390459515643,172.09003771015597,176.34291983486017,149.58949530755365,162.68740668208676,102.33162792763471,104.77061349326979,105.4184334126439,121.22343743734997
91.94650472938817,97.25642663282088,172.44013276655264,175.3144888059743,151.14565256760872,162.57719719473587,102.4267092287867,62.68123388206054,108.83873157512853,97.3516138569514
101.4963336726625,101.63763896907325,174.57307778608606,173.52089241263448,152.9827734807665,165.5392970406416,81.77083143692741,45.2423088807739,94.7137519914385,100.88028918947829
100.41578717500438,101.45499937271019,175.9042916712008,172.09021525480654,154.43581835125585,167.27697690392762,82.09431759082634,61.805611363233425,94.65203932882389,97.83251072354453
94.29704459305196,101.86177604447221,175.53840422141573,172.32154484698088,156.04885614277376,167.91661189144006,88.0246359401724,74.95590483587023,94.67767518890055,111.63358423213485
90.44532125556313,100.48283690745946,175.08372437971778,172.92818628470894,156.90583199934727,168.96101483742427,92.18222103453456,77.45059296051646,95.0731894105601,104.13255528250971
90.26776494200021,99.1670176601508,175.09624716089684,172.8294865357421,157.11079042514334,169.58361489869557,93.03736276394903,83.98613038773021,94.1771710845655,107.81053147642436
89.47298230358636,97.47535979001545,174.84434366286717,173.0275033890479,157.03927592259467,169.78115496628288,94.88994136158374,87.91765717301632,95.46750633332385,109.96225926426688
89.14700375611535,97.34685959845353,175.1172688291685,172.96843477653965,157.36347164296618,170.1413973099276,95.70930001824985,91.36748249110997,97.42254807189077,112.88475597632717
84.8831287070382,94.91832489465091,175.15149701492905,172.57240061904835,157.2090536996251,170.23566315877918,96.9556040548701,92.56918525100633,99.87582745238005,113.71298606033801
85.96067043345117,96.66976451354238,175.62835709263302,172.31576693988637,157.36926564284164,170.14935941870954,96.73342597059377,94.71570815339084,99.86996038617306,116.75869014354251
86.48931843408371,96.90817348320262,175.6683665996897,172.2295032838772,157.24894970422608,170.11885102510686,96.4396387596949,97.98964347515522,94.9702754174877,118.57166141995246
88.04629919633439,97.00305814596318,176.0495435215028,172.0040639002097,156.98183084927066,170.08655843436438,95.63622282968402,97.79865545440447,94.40109368386493,118.74429533024909
86.89967944141898,97.38460585863447,175.9833520314544,172.134730672557,157.21704654674343,170.01989867230958,95.00663674422071,96.08802588894764,96.39289694581191,118.79026890180499
76.33596592674718,99.51830995296454,176.6732242529353,172.02705285482963,156.99458741001578,169.6516821199821,92.5563004986841,93.5175583895965,94.69254017533946,116.63190697259996
78.5102414889432,101.4559368465134,177.34213584183306,172.59959941368422,155.7905902568019,168.1285293836819,90.49938371008545,93.8320362041494,97.18612854899965,116.91985613817776
84.53063675510643,101.96695457949195,178.47685351128905,173.59904037644213,153.48169437024796,165.06251637661083,87.34416732937098,93.63058951775389,98.71417653324114,116.92366812474218
84.16420553500625,104.60295519815087,177.63126944532112,174.93585438705517,151.20520702659587,162.51560302820667,87.06820683411456,94.19330327671503,99.94027979216935,117.53860717394278
86.67298030039632,105.13572940867263,176.38472200341323,176.30018248405085,148.2355204832799,159.48068913758425,87.69267383252344,94.96947681284882,103.43514774097515,118.85269242741496
88.37896352081053,105.33622256418677,173.89596601382237,177.08689566967223,143.7531543894828,158.03122843448028,86.25149897462899,101.69049535014005,107.5204520609535,126.15142832253197
89.91378998817902,107.09759630064558,172.40473934707282,177.5707617528962,141.34901174845427,156.92801914903123,85.63100492380744,101.26771557882137,106.33455387577213,127.25915501224914
92.57459960428143,110.85316378492269,170.44967215276168,177.7945623219534,140.460924772165,156.55098469693988,84.45262888034597,83.87697918391814,103.45043544607672,118.16762094403457
87.88098683045372,114.84126833165283,167.62195387780116,177.60790466318045,140.19270760236546,157.27502681225926,86.56542026915548,14.465149724579154,100.9619756938394,164.88461652380465
88.74513686377196,114.27360647277384,162.62131363510608,179.1826863234708,139.87530972438847,156.42447644942632,93.36210202107873,13.06592862705565,96.685171998784,176.01804297318293
91.29662268310312,111.4594267610796,159.01019805016142,179.49669888545904,141.53114635270921,156.7903415147345,106.26866878478876,25.61035952355924,101.28857965316226,76.79165610857483
82.47822829975344,106.45488239304879,157.69125239357163,177.22103381605802,143.03216273963392,157.02604836921486,110.85068790396801,38.29450064418584,99.78332211022364,59.53659820995826
78.15763072916762,97.79345175354959,157.47675083550996,173.60272024322066,144.19577416105304,157.03886612185406,110.09471239917113,86.48171107789788,97.82689227325409,90.30155297848381
77.5254340895723,93.12290240109289,160.63604465978852,172.04262583699546,149.69088277954768,157.4839204436464,110.82002884893589,107.08105038917117,96.83666193613003,109.95633531480708
73.8156671707392,90.06173886099329,162.3517835386934,172.15136198170492,155.9647622044129,160.44010012683867,116.03180934143347,115.01540333293471,99.14725631974821,115.98830355380433
73.4269283552259,88.44117411839211,163.8274200478664,173.3594950402797,158.29345288098568,163.2987562187332,116.99443805968221,111.2851739871094,98.53720070512958,110.16877205025847
72.13047393350958,87.46187752632726,163.40538674889618,173.6158591719149,159.1837460501319,165.46806518203172,117.66384163117013,109.38031331299203,98.74379586513693,108.67264631350976
73.40080129689798,87.02189885583974,164.73257428816868,174.7718982370429,160.2653724477736,167.92308222960673,116.96571553170375,106.51081067310713,99.55570115866142,105.10571884581766
68.479169588004,88.91505461438106,165.29288724085887,174.6299112352107,160.45112164817635,168.7631098225955,117.09068161229851,106.00402920354563,101.07230903617834,107.48105097334506
65.01162390545676,88.91429192874668,165.89443916179593,175.4447999220629,160.81225913614477,169.3834837220134,117.36832108459336,107.76870751680653,102.86535677794572,110.62397512181998
61.84962692915067,89.32569129171993,166.4494149015496,176.48690485328933,161.63333628745815,169.8876251268917,118.1872219405546,111.22817095046938,105.00334575942902,114.38313888636823
57.49662869847629,89.4936342796693,167.60794241745526,177.3720103754164,162.89923376615414,170.3532272957829,119.11171423859054,112.65192739328631,106.34216739116249,115.77341489601336
55.41565812068654,89.57541598728496,168.33626791743313,178.2266736995903,163.4331659576395,171.0600895769195,118.13575359388335,111.74090822171439,106.24640133414235,115.68341799906256
56.13039322946339,87.49035538759452,169.64474596109446,178.9506883460882,163.61022588591243,171.37829277033487,116.89712605019417,111.11388474709784,105.60697325234885,114.8942815332019
55.15776883223066,85.60036910341181,170.97974825190673,179.66806445381468,164.17028655702367,171.6347418607005,115.44248475662494,110.59511903005048,103.7210350386863,114.21975555017929
57.116469401522764,84.7151618304142,172.5468713652725,179.50632085139995,163.7609130944122,171.17591231488998,113.69649641578081,109.79937189262574,103.87654964430958,114.01618813955133
57.946931444811845,86.17432752778521,173.62581017434513,178.2656085133519,163.55838772677197,170.87945025065852,111.05773562108675,108.67940096401784,102.29153432332686,115.0040118675471
59.65673322035571,87.49956249877056,174.93062459294953,176.31647366522162,162.70743748951412,170.2655434465545,108.16664286893726,102.05644850042245,100.94818083527475,108.93065914824369
62.13479448820762,89.28911937333886,176.0938954998308,172.4745339939821,162.3348198328712,170.98426312882978,106.57798264159766,79.70066175801574,100.94841039559137,87.96093995462469
61.33543392554567,91.93867723426622,177.22650029222842,171.12305720415017,161.72084781513905,171.08053394123087,104.5645999147174,71.53644910350197,100.60169933987311,83.44725572696424
65.64097863614286,91.0855998677345,179.69202097875694,171.2870150226632,161.12205736994528,170.58601631982035,99.95708289086849,91.66137244915836,101.0990268890655,101.35980697922439
65.08603333982965,93.70057710064818,179.08086336317064,170.90696089891134,160.95113536252325,170.1696954003394,98.77985671571815,94.41719541317451,102.32591700604794,108.12915549838064
63.93012128884244,99.55946204203879,179.0805135543136,168.8957182790835,159.54124142721017,170.39429564944066,98.62453916055404,23.33148110436344,103.332750125541,153.25852029153157
65.47460602057647,102.76146087228894,178.75530096857736,167.5423622216727,157.74449901750873,170.8469297919116,97.029635197336,17.816917473971916,102.37133099252223,155.67794721442542
68.47114559457785,104.65293330858692,178.8325689094086,166.55560993720528,155.22097957098305,170.70402873692873,95.44839970393821,15.023371848701505,103.80630852822736,159.67724961188227
70.8172775680201,105.77384720575135,179.87823966097434,166.09035701995904,151.31923032156783,169.94968621969292,94.17968743284854,17.846634884182848,105.63749480544867,134.62886150766394
71.69926971564624,107.15455265339197,178.7960759184756,166.21107484735677,148.60360875221522,168.17336721458844,89.42697341666832,10.558060242596063,100.57923986382,165.9208559154389
72.97189227583495,107.72146168237286,174.5676891398165,169.4047051825222,141.4583276764085,162.04719490642043,87.09813320740619,7.545223566626635,97.84141175377815,167.85237190233198
73.48455740344238,108.22016859125252,171.15733115505793,173.0725533101579,136.5642220054526,156.09500693618227,83.11082778666787,14.725505472705041,92.87495233041342,173.6540419997124
73.84405942648344,105.10842346517785,167.4276627391521,176.04217614442894,133.44027390978178,153.56062788080743,83.24318043347262,9.338012978339453,94.55523289699671,174.6866290502889
75.72219064305851,97.1439088209372,163.13149096405178,179.6947298629643,128.3264492913026,154.3065829409568,78.9669059736973,12.975246476536757,87.74135389111741,171.41725374924687
77.75877734005404,86.79057007610666,159.82540409322894,176.59358005447848,121.39845504679808,156.01376061705776,80.38664415316734,83.25819846958616,88.61400327880634,91.03538905999444
82.44421673023434,80.4658537551071,158.39201323966992,173.41042015356825,115.10426197165283,153.7186589672118,64.09951191325011,71.56470005555978,81.82045259524094,65.84414088908086
90.32111605594575,77.86018352177626,154.82958696287258,173.26130231052954,100.22276086238153,155.0083262121233,49.97240631071314,68.01600372052124,77.72834985542019,61.989829283772494
97.06628146251373,74.6790993920762,153.92889483322202,176.93944029136844,84.97828318361974,159.9549876262533,28.842351585379724,48.40411486480117,70.5784916937535,34.435769339880885
103.7637030431863,74.27462493142055,154.61603651378647,177.72625816939964,80.05011503483495,163.2781014677075,2.2583052554340632,34.31216682201299,71.05770965384387,17.207545195649782
108.78278464733924,72.50791747093969,157.81801685944794,179.50569328522064,86.7363190903491,164.46144346679924,19.623259722694055,27.489844462300432,82.91903340894612,123.66186658729694
108.56078123361264,72.8398688665416,162.79769818783114,179.4598882940088,98.2152820022725,161.4442119506399,25.413368834495014,23.362425182017528,114.27587627150461,166.92473404194436
111.96729256283797,73.31935533568299,172.05103021646178,178.41182872735507,123.08546883413665,161.4144320846437,20.30682357553453,15.544582599535996,151.36039933253596,175.45224385624707
114.0640806141362,71.73594913570652,178.83755083719467,176.8470524461095,145.14002709088555,162.56615936200689,17.489628878512573,11.425631038590067,176.3541653257596,179.6266366314553
114.9305661191541,67.36649731134504,177.68056996835787,175.95275004887384,152.0926479864265,165.1110987163819,16.84057349553169,9.13783568269154,175.02731518087325,176.924987178611
116.0356229094335,65.91404024427688,175.6503448210324,174.62062314698073,159.92275171121454,167.45826113477403,16.849552119873138,7.541651577018384,173.40393196076974,175.1726126088006
